N,n,r,h,h_floor,eps_h,z_h,boost_G,delta10,rho30,fake_mirror,h_mirror,root_decimal,root_native,native_core,eps_bucket,native_cluster,z_N,pair_fiber_size
8928,4464,182,147.35553062328003,147,35,2.8539784771935404,2.0689655172413794,7108,18,182|7108|182,182|35|182,35|7108|35,35|18|35,"182|(18,35)|182",>5,eps=>5;rho30=18,35+18i,182
8934,4467,182,142.61419977799395,142,40,3.298058000443025,2.0013449899125755,7114,24,182|7114|182,182|40|182,40|7114|40,40|24|40,"182|(24,40)|182",>5,eps=>5;rho30=24,40+24i,182
8940,4470,246,191.41739374138854,191,55,3.9451504468913092,2.6848072562358274,6480,0,246|6480|246,246|55|246,55|6480|55,55|0|55,"246|(0,55)|246",>5,eps=>5;rho30=0,55,246
8946,4473,226,173.6823968102851,173,53,3.9698119772859792,2.4347826086956523,6686,6,226|6686|226,226|53|226,53|6686|53,53|6|53,"226|(6,53)|226",>5,eps=>5;rho30=6,53+6i,226
8958,4479,173,142.912757496044,142,31,2.516789462659822,2.001341381623072,7228,18,173|7228|173,173|31|173,31|7228|31,31|18|31,"173|(18,31)|173",>5,eps=>5;rho30=18,31+18i,173
8964,4482,191,144.6556953341174,144,47,3.853262553181293,2.0246913580246915,7054,24,191|7054|191,191|47|191,47|7054|47,47|24|47,"191|(24,47)|191",>5,eps=>5;rho30=24,47+24i,191
8970,4485,273,217.8532907894555,217,56,3.7362638630062146,3.0476190476190474,6240,0,273|6240|273,273|56|273,56|6240|56,56|0|56,"273|(0,56)|273",>5,eps=>5;rho30=0,56,273
8976,4488,220,169.52987644396947,169,51,3.8762452332923147,2.3703703703703702,6776,6,220|6776|220,220|51|220,51|6776|51,51|6|51,"220|(6,51)|220",>5,eps=>5;rho30=6,51+6i,220
8988,4494,214,173.46449027641648,173,41,3.077728785120182,2.4228571428571426,6848,18,214|6848|214,214|41|214,41|6848|41,41|18|41,"214|(18,41)|214",>5,eps=>5;rho30=18,41+18i,214
8994,4497,191,143.3603114415279,143,48,3.978821405762852,2.0013360053440215,7084,24,191|7084|191,191|48|191,48|7084|48,48|24|48,"191|(24,48)|191",>5,eps=>5;rho30=24,48+24i,191
9000,4500,242,191.11891180846902,191,51,3.680480821252808,2.6666666666666665,6580,0,242|6580|242,242|51|242,51|6580|51,51|0|51,"242|(0,51)|242",>5,eps=>5;rho30=0,51,242
9006,4503,202,153.82192684120537,153,49,3.8845463087667946,2.1451489686783805,6986,6,202|6986|202,202|49|202,49|6986|49,49|6|49,"202|(6,49)|202",>5,eps=>5;rho30=6,49+6i,202
9018,4509,183,144.43292613080263,144,39,3.2091024694118895,2.012121212121212,7188,18,183|7188|183,183|39|183,39|7188|39,39|18|39,"183|(18,39)|183",>5,eps=>5;rho30=18,39+18i,183
9024,4512,184,146.8293262100312,146,38,3.0675668132339657,2.0444444444444443,7184,24,184|7184|184,184|38|184,38|7184|38,38|24|38,"184|(24,38)|184",>5,eps=>5;rho30=24,38+24i,184
9030,4515,303,235.54732739285095,235,68,4.395012063598092,3.2780487804878047,6000,0,303|6000|303,303|68|303,68|6000|68,68|0|68,"303|(0,68)|303",>5,eps=>5;rho30=0,68,303
9036,4518,191,144.36388397307553,144,47,3.881441948865765,2.0080321285140563,7126,6,191|7126|191,191|47|191,47|7126|47,47|6|47,"191|(6,47)|191",>5,eps=>5;rho30=6,47+6i,191
9048,4524,210,162.83604790000967,162,48,3.6960251091447596,2.2626262626262625,6948,18,210|6948|210,210|48|210,48|6948|48,48|18|48,"210|(18,48)|210",>5,eps=>5;rho30=18,48+18i,210
9054,4527,177,144.2973695534898,144,33,2.722409675296442,2.003992015968064,7284,24,177|7284|177,177|33|177,33|7284|33,33|24|33,"177|(24,33)|177",>5,eps=>5;rho30=24,33+24i,177
9060,4530,247,193.4018854758294,193,54,3.854066114559094,2.684563758389262,6590,0,247|6590|247,247|54|247,54|6590|54,54|0|54,"247|(0,54)|247",>5,eps=>5;rho30=0,54,247
9066,4533,182,144.2544081816632,144,38,3.1426910768804346,2.001325381047051,7246,6,182|7246|182,182|38|182,38|7246|38,38|6|38,"182|(6,38)|182",>5,eps=>5;rho30=6,38+6i,182
9078,4539,193,155.69759932185625,155,38,2.9894811857320125,2.1578544061302685,7148,18,193|7148|193,193|38|193,38|7148|38,38|18|38,"193|(18,38)|193",>5,eps=>5;rho30=18,38+18i,193
9084,4542,175,144.57346680597178,144,31,2.5305106760204845,2.0026490066225167,7334,24,175|7334|175,175|31|175,31|7334|31,31|24|31,"175|(24,31)|175",>5,eps=>5;rho30=24,31+24i,175
9090,4545,241,194.55443192785376,194,47,3.329842674723947,2.6936026936026938,6680,0,241|6680|241,241|47|241,47|6680|47,47|0|47,"241|(0,47)|241",>5,eps=>5;rho30=0,47,241
9096,4548,186,144.9144616784747,144,42,3.4129750836777557,2.0053050397877983,7236,6,186|7236|186,186|42|186,42|7236|42,42|6|42,"186|(6,42)|186",>5,eps=>5;rho30=6,42+6i,186
9108,4554,211,168.41047851124847,168,43,3.28184605812773,2.3280423280423284,6998,18,211|6998|211,211|43|211,43|6998|43,43|18|43,"211|(18,43)|211",>5,eps=>5;rho30=18,43+18i,211
9114,4557,227,179.6950026842193,179,48,3.528897323919224,2.4827586206896552,6844,24,227|6844|227,227|48|227,48|6844|48,48|24|48,"227|(24,48)|227",>5,eps=>5;rho30=24,48+24i,227
9120,4560,259,204.4640401659018,204,55,3.8139455811830536,2.8235294117647056,6530,0,259|6530|259,259|55|259,55|6530|55,55|0|55,"259|(0,55)|259",>5,eps=>5;rho30=0,55,259
9126,4563,199,158.0760799542772,158,41,3.2549487039230307,2.1818181818181817,7136,6,199|7136|199,199|41|199,41|7136|41,41|6|41,"199|(6,41)|199",>5,eps=>5;rho30=6,41+6i,199
9138,4569,190,145.14716806913077,145,45,3.722936128533905,2.0013149243918473,7238,18,190|7238|190,190|45|190,45|7238|45,45|18|45,"190|(18,45)|190",>5,eps=>5;rho30=18,45+18i,190
9144,4572,182,146.2871617561325,146,36,2.952713160680928,2.016,7324,24,182|7324|182,182|36|182,36|7324|36,36|24|36,"182|(24,36)|182",>5,eps=>5;rho30=24,36+24i,182
9150,4575,245,196.88202560532287,196,49,3.4292907043815486,2.711864406779661,6700,0,245|6700|245,245|49|245,49|6700|49,49|0|49,"245|(0,49)|245",>5,eps=>5;rho30=0,49,245
9156,4578,224,175.95904163930604,175,49,3.621644922961043,2.422429906542056,6916,6,224|6916|224,224|49|224,49|6916|49,49|6|49,"224|(6,49)|224",>5,eps=>5;rho30=6,49+6i,224
9168,4584,176,146.19289914691007,146,30,2.4652251953018456,2.0105820105820107,7408,18,176|7408|176,176|30|176,30|7408|30,30|18|30,"176|(18,30)|176",>5,eps=>5;rho30=18,30+18i,176
9174,4587,211,162.84421664525593,162,49,3.7736557757287295,2.2384428223844286,7064,24,211|7064|211,211|49|211,49|7064|49,49|24|49,"211|(24,49)|211",>5,eps=>5;rho30=24,49+24i,211
9180,4590,252,207.03582289003745,207,45,3.1249559611393423,2.844444444444444,6660,0,252|6660|252,252|45|252,45|6660|45,45|0|45,"252|(0,45)|252",>5,eps=>5;rho30=0,45,252
9186,4593,189,145.74160526045452,145,44,3.5832625033454413,2.0013080444735123,7296,6,189|7296|189,189|44|189,44|7296|44,44|6|44,"189|(6,44)|189",>5,eps=>5;rho30=6,44+6i,189
9198,4599,215,177.41801255012038,177,38,2.821505415761825,2.4338028169014083,7048,18,215|7048|215,215|38|215,38|7048|38,38|18|38,"215|(18,38)|215",>5,eps=>5;rho30=18,38+18i,215
9204,4602,215,161.92173978257594,161,54,4.171229627073177,2.2200956937799043,7054,24,215|7054|215,215|54|215,54|7054|54,54|24|54,"215|(24,54)|215",>5,eps=>5;rho30=24,54+24i,215
9210,4605,249,195.229208390434,195,54,3.8483453045560325,2.6754098360655734,6720,0,249|6720|249,249|54|249,54|6720|54,54|0|54,"249|(0,54)|249",>5,eps=>5;rho30=0,54,249
9216,4608,197,146.0176440401809,146,51,4.219074871683814,2.0,7246,6,197|7246|197,197|51|197,51|7246|51,51|6|51,"197|(6,51)|197",>5,eps=>5;rho30=6,51+6i,197
9228,4614,179,146.35666673220555,146,33,2.6982876397985187,2.002607561929596,7438,18,179|7438|179,179|33|179,33|7438|33,33|18|33,"179|(18,33)|179",>5,eps=>5;rho30=18,33+18i,179
9234,4617,189,154.84268284652737,154,35,2.744975095130856,2.1176470588235294,7344,24,189|7344|189,189|35|189,35|7344|35,35|24|35,"189|(24,35)|189",>5,eps=>5;rho30=24,35+24i,189
9240,4620,329,260.1146949654073,260,69,4.271143293110845,3.5555555555555554,5950,0,329|5950|329,329|69|329,69|5950|69,69|0|69,"329|(0,69)|329",>5,eps=>5;rho30=0,69,329
9246,4623,204,155.71898068967957,155,49,3.8690616889804694,2.1274725274725275,7206,6,204|7206|204,204|49|204,49|7206|49,49|6|49,"204|(6,49)|204",>5,eps=>5;rho30=6,49+6i,204
9258,4629,186,146.63216672710448,146,40,3.251074238356525,2.00129785853342,7398,18,186|7398|186,186|40|186,40|7398|40,40|18|40,"186|(18,40)|186",>5,eps=>5;rho30=18,40+18i,186
9264,4632,188,147.3788407524142,147,41,3.346067864984719,2.0104712041884816,7384,24,188|7384|188,188|41|188,41|7384|41,41|24|41,"188|(24,41)|188",>5,eps=>5;rho30=24,41+24i,188
9270,4635,252,197.51697651004827,197,55,3.876671360749543,2.693069306930693,6750,0,252|6750|252,252|55|252,55|6750|55,55|0|55,"252|(0,55)|252",>5,eps=>5;rho30=0,55,252
9276,4638,179,146.94990129955175,146,33,2.643898155999913,2.0025940337224384,7486,6,179|7486|179,179|33|179,33|7486|33,33|6|33,"179|(6,33)|179",>5,eps=>5;rho30=6,33+6i,179
9288,4644,186,150.49094230991147,150,36,2.894569400535149,2.048780487804878,7428,18,186|7428|186,186|36|186,36|7428|36,36|18|36,"186|(18,36)|186",>5,eps=>5;rho30=18,36+18i,186
9294,4647,183,147.07695854169495,147,36,2.9621072514563345,2.0012928248222366,7464,24,183|7464|183,183|36|183,36|7464|36,36|24|36,"183|(24,36)|183",>5,eps=>5;rho30=24,36+24i,183
9300,4650,261,202.8359469395272,202,59,4.083966772805685,2.7586206896551726,6690,0,261|6690|261,261|59|261,59|6690|59,59|0|59,"261|(0,59)|261",>5,eps=>5;rho30=0,59,261
9306,4653,209,167.11080636899558,167,42,3.2404082770640534,2.271604938271605,7216,6,209|7216|209,209|42|209,42|7216|42,42|6|42,"209|(6,42)|209",>5,eps=>5;rho30=6,42+6i,209
9318,4659,189,147.3733064296488,147,42,3.4289606584753085,2.001289490651193,7428,18,189|7428|189,189|42|189,42|7428|42,42|18|42,"189|(18,42)|189",>5,eps=>5;rho30=18,42+18i,189
9324,4662,233,181.87499610074278,181,52,3.790939518317197,2.4685714285714284,6994,24,233|6994|233,233|52|233,52|6994|52,52|24|52,"233|(24,52)|233",>5,eps=>5;rho30=24,52+24i,233
9330,4665,249,197.20480643204803,197,52,3.688337996246684,2.67529665587918,6840,0,249|6840|249,249|52|249,52|6840|52,52|0|52,"249|(0,52)|249",>5,eps=>5;rho30=0,52,249
9336,4668,189,147.8816948733391,147,42,3.381255549909549,2.005167958656331,7446,6,189|7446|189,189|42|189,42|7446|42,42|6|42,"189|(6,42)|189",>5,eps=>5;rho30=6,42+6i,189
9348,4674,203,160.34242507284569,160,43,3.368774479757994,2.171945701357466,7318,18,203|7318|203,203|43|203,43|7318|43,43|18|43,"203|(18,43)|203",>5,eps=>5;rho30=18,43+18i,203
9354,4677,194,147.81755945852748,147,47,3.7985151770214602,2.0012845215157355,7414,24,194|7414|194,194|47|194,47|7414|47,47|24|47,"194|(24,47)|194",>5,eps=>5;rho30=24,47+24i,194
9360,4680,264,214.977028749529,214,50,3.343517510218927,2.9090909090909087,6720,0,264|6720|264,264|50|264,50|6720|50,50|0|50,"264|(0,50)|264",>5,eps=>5;rho30=0,50,264
9366,4683,229,178.2477851059266,178,51,3.801394387411645,2.410859728506787,7076,6,229|7076|229,229|51|229,51|7076|51,51|6|51,"229|(6,51)|229",>5,eps=>5;rho30=6,51+6i,229
9378,4689,182,148.30392646893335,148,34,2.7669605834638342,2.003853564547206,7558,18,182|7558|182,182|34|182,34|7558|34,34|18|34,"182|(18,34)|182",>5,eps=>5;rho30=18,34+18i,182
9384,4692,214,165.48773258809908,165,49,3.7711053995824266,2.234920634920635,7244,24,214|7244|214,214|49|214,49|7244|49,49|24|49,"214|(24,49)|214",>5,eps=>5;rho30=24,49+24i,214
9390,4695,243,198.19082029197784,198,45,3.1829163569693746,2.67524115755627,6960,0,243|6960|243,243|45|243,45|6960|45,45|0|45,"243|(0,45)|243",>5,eps=>5;rho30=0,45,243
9396,4698,203,153.7310608552463,153,50,3.9736755039405574,2.074074074074074,7366,6,203|7366|203,203|50|203,50|7366|50,50|6|50,"203|(6,50)|203",>5,eps=>5;rho30=6,50+6i,203
9408,4704,223,178.06629705664247,178,45,3.367296400555836,2.4,7178,18,223|7178|223,223|45|223,45|7178|45,45|18|45,"223|(18,45)|223",>5,eps=>5;rho30=18,45+18i,223
9414,4707,199,148.74748196600459,148,51,4.120339643274262,2.0038387715930903,7424,24,199|7424|199,199|51|199,51|7424|51,51|24|51,"199|(24,51)|199",>5,eps=>5;rho30=24,51+24i,199
9420,4710,255,199.32634694985347,199,56,3.9433685178247075,2.6838709677419352,6870,0,255|6870|255,255|56|255,56|6870|56,56|0|56,"255|(0,56)|255",>5,eps=>5;rho30=0,56,255
9426,4713,188,148.70510360454153,148,40,3.2223537170305097,2.001274697259401,7546,6,188|7546|188,188|40|188,40|7546|40,40|6|40,"188|(6,40)|188",>5,eps=>5;rho30=6,40+6i,188
9438,4719,225,180.31298602358544,180,45,3.3278813433028716,2.4242424242424243,7188,18,225|7188|225,225|45|225,45|7188|45,45|18|45,"225|(18,45)|225",>5,eps=>5;rho30=18,45+18i,225
9444,4722,193,149.02170851360253,149,44,3.6025795906967617,2.002547770700637,7514,24,193|7514|193,193|44|193,44|7514|44,44|24|44,"193|(24,44)|193",>5,eps=>5;rho30=24,44+24i,193
9450,4725,298,238.24960741692237,238,60,3.871013324953559,3.1999999999999997,6470,0,298|6470|298,298|60|298,60|6470|60,60|0|60,"298|(0,60)|298",>5,eps=>5;rho30=0,60,298
9456,4728,195,149.74388640997742,149,46,3.698304837187861,2.01025641025641,7506,6,195|7506|195,195|46|195,46|7506|46,46|6|46,"195|(6,46)|195",>5,eps=>5;rho30=6,46+6i,195
9468,4734,186,149.69899548659552,149,37,2.96694297929248,2.007662835249042,7608,18,186|7608|186,186|37|186,37|7608|37,37|18|37,"186|(18,37)|186",>5,eps=>5;rho30=18,37+18i,186
9474,4737,197,149.2960921786851,149,48,3.904179143077596,2.0012682308180088,7504,24,197|7504|197,197|48|197,48|7504|48,48|24|48,"197|(24,48)|197",>5,eps=>5;rho30=24,48+24i,197
9480,4740,257,201.61862534090855,201,56,3.9003035364661947,2.701298701298701,6910,0,257|6910|257,257|56|257,56|6910|56,56|0|56,"257|(0,56)|257",>5,eps=>5;rho30=0,56,257
9486,4743,213,164.79908055494877,164,49,3.7547232371500163,2.206896551724138,7356,6,213|7356|213,213|49|213,49|7356|49,49|6|49,"213|(6,49)|213",>5,eps=>5;rho30=6,49+6i,213
9498,4749,187,149.5913755794418,149,38,3.0585702564235233,2.0012650221378876,7628,18,187|7628|187,187|38|187,38|7628|38,38|18|38,"187|(18,38)|187",>5,eps=>5;rho30=18,38+18i,187
9504,4752,209,166.18958806809016,166,43,3.3208365554183503,2.2222222222222223,7414,24,209|7414|209,209|43|209,43|7414|43,43|24|43,"209|(24,43)|209",>5,eps=>5;rho30=24,43+24i,209
9510,4755,253,200.1593256963483,200,53,3.734912539567161,2.675132275132275,6980,0,253|6980|253,253|53|253,53|6980|53,53|0|53,"253|(0,53)|253",>5,eps=>5;rho30=0,53,253
9516,4758,211,166.0972627920048,166,45,3.4841077534699694,2.2187981510015407,7406,6,211|7406|211,211|45|211,45|7406|45,45|6|45,"211|(6,45)|211",>5,eps=>5;rho30=6,45+6i,211
9528,4764,188,150.24519715668387,150,38,3.080150291163314,2.0050632911392405,7648,18,188|7648|188,188|38|188,38|7648|38,38|18|38,"188|(18,38)|188",>5,eps=>5;rho30=18,38+18i,188
9534,4767,232,180.72714781004274,180,52,3.8139568876818593,2.4106666666666667,7214,24,232|7214|232,232|52|232,52|7214|52,52|24|52,"232|(24,52)|232",>5,eps=>5;rho30=24,52+24i,232
9540,4770,257,203.93967432070238,203,54,3.7155152708113452,2.7189542483660127,6970,0,257|6970|257,257|54|257,54|6970|54,54|0|54,"257|(0,54)|257",>5,eps=>5;rho30=0,54,257
9546,4773,202,158.14052156550798,158,44,3.4877221496366726,2.1073170731707314,7526,6,202|7526|202,202|44|202,44|7526|44,44|6|44,"202|(6,44)|202",>5,eps=>5;rho30=6,44+6i,202
9558,4779,193,152.87023863889274,152,41,3.245675560624061,2.0350877192982457,7628,18,193|7628|193,193|41|193,41|7628|41,41|18|41,"193|(18,41)|193",>5,eps=>5;rho30=18,41+18i,193
9564,4782,191,150.49733673176118,150,41,3.3015598470263674,2.0025157232704403,7654,24,191|7654|191,191|41|191,41|7654|41,41|24|41,"191|(24,41)|191",>5,eps=>5;rho30=24,41+24i,191
9570,4785,295,231.03953937852066,231,64,4.207929235536113,3.0727023319615907,6620,0,295|6620|295,295|64|295,64|6620|64,64|0|64,"295|(0,64)|295",>5,eps=>5;rho30=0,64,295
9576,4788,245,191.16723396185907,191,54,3.893498100725143,2.541176470588235,7126,6,245|7126|245,245|54|245,54|7126|54,54|6|54,"245|(6,54)|245",>5,eps=>5;rho30=6,54+6i,245
9588,4794,199,164.2131387224887,164,35,2.714634062779415,2.1807407407407404,7598,18,199|7598|199,199|35|199,35|7598|35,35|18|35,"199|(18,35)|199",>5,eps=>5;rho30=18,35+18i,199
9594,4797,221,168.58938617887176,168,53,4.036492328017092,2.2377622377622375,7384,24,221|7384|221,221|53|221,53|7384|53,53|24|53,"221|(24,53)|221",>5,eps=>5;rho30=24,53+24i,221
9600,4800,261,201.00058234378903,201,60,4.2320264892092405,2.6666666666666665,6990,0,261|6990|261,261|60|261,60|6990|60,60|0|60,"261|(0,60)|261",>5,eps=>5;rho30=0,60,261
9606,4803,197,150.91842499208423,150,47,3.751078753314546,2.0012507817385865,7636,6,197|7636|197,197|47|197,47|7636|47,47|6|47,"197|(6,47)|197",>5,eps=>5;rho30=6,47+6i,197
9618,4809,234,181.96377093339837,181,53,3.8575658879193715,2.4105726872246698,7278,18,234|7278|234,234|53|234,53|7278|53,53|18|53,"234|(18,53)|234",>5,eps=>5;rho30=18,53+18i,234
9624,4812,194,151.42360085206496,151,43,3.459968491993034,2.0050125313283207,7684,24,194|7684|194,194|43|194,43|7684|43,43|24|43,"194|(24,43)|194",>5,eps=>5;rho30=24,43+24i,194
9630,4815,264,203.41052935111878,203,61,4.248253689097039,2.692063492063492,6990,0,264|6990|264,264|61|264,61|6990|61,61|0|61,"264|(0,61)|264",>5,eps=>5;rho30=0,61,264
9636,4818,212,170.35751288127662,170,42,3.190479912150847,2.2535211267605635,7516,6,212|7516|212,212|42|212,42|7516|42,42|6|42,"212|(6,42)|212",>5,eps=>5;rho30=6,42+6i,212
9648,4824,202,153.66780925154288,153,49,3.898926344284468,2.0307692307692307,7628,18,202|7628|202,202|49|202,49|7628|49,49|18|49,"202|(18,49)|202",>5,eps=>5;rho30=18,49+18i,202
9654,4827,192,151.50732541543078,151,41,3.2897253962845183,2.001244555071562,7734,24,192|7734|192,192|41|192,41|7734|41,41|24|41,"192|(24,41)|192",>5,eps=>5;rho30=24,41+24i,192
9660,4830,324,253.92054904588392,253,71,4.397863709757102,3.3523809523809525,6420,0,324|6420|324,324|71|324,71|6420|71,71|0|71,"324|(0,71)|324",>5,eps=>5;rho30=0,71,324
9666,4833,194,152.41654207715453,152,42,3.368251784694887,2.0112994350282487,7726,6,194|7726|194,194|42|194,42|7726|42,42|6|42,"194|(6,42)|194",>5,eps=>5;rho30=6,42+6i,194
9678,4839,191,151.8015697370852,151,40,3.181489867334655,2.001241464928616,7768,18,191|7768|191,191|40|191,40|7768|40,40|18|40,"191|(18,40)|191",>5,eps=>5;rho30=18,40+18i,191
9684,4842,197,152.3494205125754,152,45,3.617484644735295,2.00749063670412,7714,24,197|7714|197,197|45|197,45|7714|45,45|24|45,"197|(24,45)|197",>5,eps=>5;rho30=24,45+24i,197
9690,4845,284,228.67500645782775,228,56,3.6585755011650276,3.0117647058823525,6850,0,284|6850|284,284|56|284,56|6850|56,56|0|56,"284|(0,56)|284",>5,eps=>5;rho30=0,56,284
9696,4848,193,153.46265847120404,153,40,3.1915827238378105,2.0202020202020203,7766,6,193|7766|193,193|40|193,40|7766|40,40|6|40,"193|(6,40)|193",>5,eps=>5;rho30=6,40+6i,193
9708,4854,184,152.2635220684778,152,32,2.5719397581695125,2.002478314745973,7868,18,184|7868|184,184|32|184,32|7868|32,32|18|32,"184|(18,32)|184",>5,eps=>5;rho30=18,32+18i,184
9714,4857,192,152.242680074561,152,40,3.2221732674082184,2.0012368583797153,7794,24,192|7794|192,192|40|192,40|7794|40,40|24|40,"192|(24,40)|192",>5,eps=>5;rho30=24,40+24i,192
9720,4860,254,202.9627843548244,202,52,3.582438694832091,2.6666666666666665,7180,0,254|7180|254,254|52|254,52|7180|52,52|0|52,"254|(0,52)|254",>5,eps=>5;rho30=0,52,254
9726,4863,195,152.3896487633012,152,43,3.451734474060302,2.0012353304508954,7776,6,195|7776|195,195|43|195,43|7776|43,43|6|43,"195|(6,43)|195",>5,eps=>5;rho30=6,43+6i,195
9738,4869,196,152.72536596443453,152,44,3.5016909728640937,2.0037105751391464,7778,18,196|7778|196,196|44|196,44|7778|44,44|18|44,"196|(18,44)|196",>5,eps=>5;rho30=18,44+18i,196
9744,4872,235,189.7976995251509,189,46,3.2810667501126143,2.4888888888888885,7394,24,235|7394|235,235|46|235,46|7394|46,46|24|46,"235|(24,46)|235",>5,eps=>5;rho30=24,46+24i,235
9750,4875,286,221.9483162208926,221,65,4.299368038172523,2.9090909090909087,6890,0,286|6890|286,286|65|286,65|6890|65,65|0|65,"286|(0,65)|286",>5,eps=>5;rho30=0,65,286
9756,4878,194,153.23043792435777,153,41,3.2935444199529385,2.007434944237918,7816,6,194|7816|194,194|41|194,41|7816|41,41|6|41,"194|(6,41)|194",>5,eps=>5;rho30=6,41+6i,194
9768,4884,219,174.63976360685828,174,45,3.356775404479909,2.2857142857142856,7578,18,219|7578|219,219|45|219,45|7578|45,45|18|45,"219|(18,45)|219",>5,eps=>5;rho30=18,45+18i,219
9774,4887,191,153.73731435015162,153,38,3.005277000822218,2.011173184357542,7864,24,191|7864|191,191|38|191,38|7864|38,38|24|38,"191|(24,38)|191",>5,eps=>5;rho30=24,38+24i,191
9780,4890,260,205.2089012342801,205,55,3.824828019834294,2.683229813664596,7180,0,260|7180|260,260|55|260,55|7180|55,55|0|55,"260|(0,55)|260",>5,eps=>5;rho30=0,55,260
9786,4893,230,184.4310126617026,184,46,3.355462596709494,2.4103896103896103,7486,6,230|7486|230,230|46|230,46|7486|46,46|6|46,"230|(6,46)|230",>5,eps=>5;rho30=6,46+6i,230
9798,4899,200,162.79663493007595,162,38,2.915811953848757,2.1256038647342996,7798,18,200|7798|200,200|38|200,38|7798|38,38|18|38,"200|(18,38)|200",>5,eps=>5;rho30=18,38+18i,200
9804,4902,205,166.2226165841435,166,39,3.007692574312982,2.169296987087518,7754,24,205|7754|205,205|39|205,39|7754|39,39|24|39,"205|(24,39)|205",>5,eps=>5;rho30=24,39+24i,205
9810,4905,258,206.3420290587459,206,52,3.5961971723501085,2.6915887850467284,7230,0,258|7230|258,258|52|258,52|7230|52,52|0|52,"258|(0,52)|258",>5,eps=>5;rho30=0,52,258
9816,4908,206,153.77385375428088,153,53,4.211596259717461,2.004914004914005,7756,6,206|7756|206,206|53|206,53|7756|53,53|6|53,"206|(6,53)|206",>5,eps=>5;rho30=6,53+6i,206
9828,4914,259,201.00261455190648,201,58,4.090793549843489,2.6181818181818177,7238,18,259|7238|259,259|58|259,58|7238|58,58|18|58,"259|(18,58)|259",>5,eps=>5;rho30=18,58+18i,259
9834,4917,219,171.84668707468256,171,48,3.597009866127622,2.237339380196523,7644,24,219|7644|219,219|48|219,48|7644|48,48|24|48,"219|(24,48)|219",>5,eps=>5;rho30=24,48+24i,219
