eps_bucket,rho_mod,native_cluster,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
1,122,eps=1;rho210=122,4,122,2642,14.75,13.957251318073837,0.2371782721883202,1.035875674213244
2,128,eps=2;rho210=128,4,338,1178,14.0,12.099513980871025,0.5682740423023123,1.0761905737564967
2,152,eps=2;rho210=152,4,362,9602,31.25,30.079328822410925,0.2681132084249193,1.031259454394635
3,92,eps=3;rho210=92,4,302,1142,13.0,10.431306444640397,0.8322831986239767,1.0168231020130065
3,128,eps=3;rho210=128,4,1388,2648,26.5,23.796101796110385,0.5606520841662834,1.0411172580862955
4,2,eps=4;rho210=2,4,422,4412,24.5,21.081056305946923,0.8502846565587954,1.0116403522175539
4,104,eps=4;rho210=104,4,734,1784,20.5,16.70411660929492,0.9489695123903565,1.0025694071725817
4,134,eps=4;rho210=134,4,344,1604,17.5,13.992353748479129,0.9794839996026654,1.0143824484520327
4,152,eps=4;rho210=152,4,1202,3092,29.0,25.634827172642446,0.6856081231335303,1.031774031956241
5,38,eps=5;rho210=38,4,2138,5078,42.5,37.826834952408724,0.7805319903429491,1.0172958149105333
5,118,eps=5;rho210=118,4,538,2218,24.5,19.84789136772396,1.1188757994673009,1.0203654149604364
0,152,eps=0;rho210=152,3,152,2672,14.333333333333334,14.689032116280849,-0.10051894037721974,1.0923351158645278
1,182,eps=1;rho210=182,3,182,1022,12.0,11.610726346891816,0.10640401886669733,1.2517535367415134
2,80,eps=2;rho210=80,3,290,710,13.0,11.446393722772903,0.4757095998450092,1.3562354625156559
3,62,eps=3;rho210=62,3,482,4472,28.333333333333332,25.979797244675694,0.5634887308452238,1.076464345940823
3,68,eps=3;rho210=68,3,908,5948,31.666666666666668,29.321043192685888,0.46642446544720984,1.0381205141989456
3,122,eps=3;rho210=122,3,752,1382,17.333333333333332,14.863439392357213,0.6469835911104705,1.0090366757163098
3,176,eps=3;rho210=176,3,176,806,11.666666666666666,9.31270487374981,0.8113043722723021,1.0821468259891904
4,8,eps=4;rho210=8,3,638,5468,28.666666666666668,25.163187128151492,0.8189055529870277,1.0668716742790816
